CUPS,AÑO,MES,DIA,HORA,CONSUMO
5,2023,3,23,5,0.302
5,2023,3,23,6,0.32
5,2023,3,23,7,0.352
5,2023,3,23,8,0.381
5,2023,3,23,9,0.306
5,2023,3,23,10,0.393
5,2023,3,23,11,0.657
5,2023,3,23,12,0.323
5,2023,3,23,13,0.338
5,2023,3,23,14,0.382
5,2023,3,23,15,0.33
5,2023,3,23,16,0.314
5,2023,3,23,17,0.392
5,2023,3,23,18,0.366
5,2023,3,23,19,0.326
5,2023,3,23,20,1.092
5,2023,3,23,21,0.441
5,2023,3,23,22,0.502
5,2023,3,23,23,0.506
5,2023,3,23,24,0.333
5,2023,3,24,1,0.317
5,2023,3,24,2,0.37
5,2023,3,24,3,0.313
5,2023,3,24,4,0.301
5,2023,3,24,5,0.328
5,2023,3,24,6,0.326
5,2023,3,24,7,0.308
5,2023,3,24,8,0.334
5,2023,3,24,9,0.347
5,2023,3,24,10,0.355
5,2023,3,24,11,0.358
5,2023,3,24,12,0.285
5,2023,3,24,13,0.29
5,2023,3,24,14,0.32
5,2023,3,24,15,0.341
5,2023,3,24,16,0.359
5,2023,3,24,17,0.279
5,2023,3,24,18,0.314
5,2023,3,24,19,0.285
5,2023,3,24,20,0.369
5,2023,3,24,21,0.406
5,2023,3,24,22,0.479
5,2023,3,24,23,0.525
5,2023,3,24,24,0.458
5,2023,3,25,1,0.398
5,2023,3,25,2,0.638
5,2023,3,25,3,0.302
5,2023,3,25,4,0.284
5,2023,3,25,5,0.317
5,2023,3,25,6,0.358
5,2023,3,25,7,0.302
5,2023,3,25,8,0.596
5,2023,3,25,9,0.353
5,2023,3,25,10,0.55
5,2023,3,25,11,0.589
5,2023,3,25,12,0.574
5,2023,3,25,13,0.383
5,2023,3,25,14,0.381
5,2023,3,25,15,0.515
5,2023,3,25,16,0.779
5,2023,3,25,17,0.47
5,2023,3,25,18,0.386
5,2023,3,25,19,0.725
5,2023,3,25,20,0.699
5,2023,3,25,21,1.103
5,2023,3,25,22,0.575
5,2023,3,25,23,0.542
5,2023,3,25,24,0.402
5,2023,3,26,1,0.366
5,2023,3,26,3,0.384
5,2023,3,26,4,0.341
5,2023,3,26,5,0.326
5,2023,3,26,6,0.379
5,2023,3,26,7,0.413
5,2023,3,26,8,0.351
5,2023,3,26,9,0.387
5,2023,3,26,10,0.348
5,2023,3,26,11,0.447
5,2023,3,26,12,0.363
5,2023,3,26,13,0.366
5,2023,3,26,14,1.106
5,2023,3,26,15,0.424
5,2023,3,26,16,0.469
5,2023,3,26,17,0.782
5,2023,3,26,18,0.727
5,2023,3,26,19,0.773
5,2023,3,26,20,1.126
5,2023,3,26,21,0.835
5,2023,3,26,22,0.372
5,2023,3,26,23,0.393
5,2023,3,26,24,0.681
5,2023,3,27,1,0.397
5,2023,3,27,2,0.327
5,2023,3,27,3,0.312
5,2023,3,27,4,0.296
5,2023,3,27,5,0.339
5,2023,3,27,6,0.307
5,2023,3,27,7,0.313
5,2023,3,27,8,0.329
5,2023,3,27,9,0.292
5,2023,3,27,10,0.345
5,2023,3,27,11,0.336
5,2023,3,27,12,0.297
5,2023,3,27,13,0.32
5,2023,3,27,14,0.387
5,2023,3,27,15,0.414
5,2023,3,27,16,0.342
5,2023,3,27,17,0.27
5,2023,3,27,18,0.342
5,2023,3,27,19,0.301
5,2023,3,27,20,0.335
5,2023,3,27,21,0.41
5,2023,3,27,22,0.52
5,2023,3,27,23,0.436
5,2023,3,27,24,0.41
5,2023,3,28,1,0.605
5,2023,3,28,2,0.314
5,2023,3,28,3,0.32
5,2023,3,28,4,0.302
5,2023,3,28,5,0.359
5,2023,3,28,6,0.327
5,2023,3,28,7,0.303
5,2023,3,28,8,0.332
5,2023,3,28,9,0.298
5,2023,3,28,10,0.307
5,2023,3,28,11,0.329
5,2023,3,28,12,0.29
5,2023,3,28,13,0.372
5,2023,3,28,14,0.383
5,2023,3,28,15,0.586
5,2023,3,28,16,0.339
5,2023,3,28,17,0.323
5,2023,3,28,18,0.352
5,2023,3,28,19,0.374
5,2023,3,28,20,1.348
5,2023,3,28,21,0.365
5,2023,3,28,22,0.475
5,2023,3,28,23,0.534
5,2023,3,28,24,0.414
5,2023,3,29,1,0.487
5,2023,3,29,2,0.305
5,2023,3,29,3,0.306
5,2023,3,29,4,0.333
5,2023,3,29,5,0.337
5,2023,3,29,6,0.339
5,2023,3,29,7,0.32
5,2023,3,29,8,0.362
5,2023,3,29,9,0.335
5,2023,3,29,10,0.407
5,2023,3,29,11,0.321
5,2023,3,29,12,0.349
5,2023,3,29,13,0.333
5,2023,3,29,14,0.355
5,2023,3,29,15,0.375
5,2023,3,29,16,0.367
5,2023,3,29,17,0.302
5,2023,3,29,18,0.337
5,2023,3,29,19,0.303
5,2023,3,29,20,0.406
5,2023,3,29,21,0.439
5,2023,3,29,22,0.443
5,2023,3,29,23,0.455
5,2023,3,29,24,0.416
5,2023,3,30,1,0.663
5,2023,3,30,2,0.333
5,2023,3,30,3,0.321
5,2023,3,30,4,0.307
5,2023,3,30,5,0.359
5,2023,3,30,6,0.328
5,2023,3,30,7,0.338
5,2023,3,30,8,0.393
5,2023,3,30,9,0.319
5,2023,3,30,10,0.335
5,2023,3,30,11,0.35
5,2023,3,30,12,0.381
5,2023,3,30,13,0.386
5,2023,3,30,14,0.405
5,2023,3,30,15,0.907
5,2023,3,30,16,0.354
5,2023,3,30,17,0.346
5,2023,3,30,18,0.433
5,2023,3,30,19,0.459
5,2023,3,30,20,0.375
5,2023,3,30,21,0.902
5,2023,3,30,22,0.466
5,2023,3,30,23,0.473
5,2023,3,30,24,0.404
5,2023,3,31,1,0.496
5,2023,3,31,2,0.307
5,2023,3,31,3,0.328
5,2023,3,31,4,0.351
5,2023,3,31,5,0.349
5,2023,3,31,6,0.349
5,2023,3,31,7,0.321
5,2023,3,31,8,0.339
5,2023,3,31,9,0.326
5,2023,3,31,10,0.315
5,2023,3,31,11,0.348
5,2023,3,31,12,0.361
5,2023,3,31,13,0.296
5,2023,3,31,14,0.365
5,2023,3,31,15,0.337
5,2023,3,31,16,0.384
5,2023,3,31,17,0.35
5,2023,3,31,18,0.337
5,2023,3,31,19,0.372
5,2023,3,31,20,0.367
5,2023,3,31,21,0.419
5,2023,3,31,22,0.499
5,2023,3,31,23,0.486
5,2023,3,31,24,0.422
5,2023,4,1,1,0.613
5,2023,4,1,2,0.333
5,2023,4,1,3,0.323
5,2023,4,1,4,0.359
5,2023,4,1,5,0.338
5,2023,4,1,6,0.322
5,2023,4,1,7,0.308
5,2023,4,1,8,0.335
5,2023,4,1,9,0.316
5,2023,4,1,10,0.368
5,2023,4,1,11,0.666
5,2023,4,1,12,0.426
5,2023,4,1,13,0.597
5,2023,4,1,14,0.39
5,2023,4,1,15,0.384
5,2023,4,1,16,0.44
5,2023,4,1,17,0.77
5,2023,4,1,18,0.631
5,2023,4,1,19,0.416
5,2023,4,1,20,0.96
5,2023,4,1,21,0.721
5,2023,4,1,22,0.445
5,2023,4,1,23,0.595
5,2023,4,1,24,0.523
5,2023,4,2,1,1.015
5,2023,4,2,2,0.303
5,2023,4,2,3,0.326
5,2023,4,2,4,0.308
5,2023,4,2,5,0.307
5,2023,4,2,6,0.443
5,2023,4,2,7,0.33
5,2023,4,2,8,0.334
5,2023,4,2,9,0.352
5,2023,4,2,10,0.296
5,2023,4,2,11,0.379
5,2023,4,2,12,0.601
5,2023,4,2,13,0.313
5,2023,4,2,14,0.363
5,2023,4,2,15,0.325
5,2023,4,2,16,0.569
5,2023,4,2,17,0.775
5,2023,4,2,18,0.717
5,2023,4,2,19,0.424
5,2023,4,2,20,0.452
5,2023,4,2,21,0.465
5,2023,4,2,22,0.921
5,2023,4,2,23,0.433
5,2023,4,2,24,0.417
5,2023,4,3,1,0.407
5,2023,4,3,2,0.325
5,2023,4,3,3,0.342
5,2023,4,3,4,0.29
5,2023,4,3,5,0.316
5,2023,4,3,6,0.317
5,2023,4,3,7,0.305
5,2023,4,3,8,0.371
5,2023,4,3,9,0.287
5,2023,4,3,10,0.331
5,2023,4,3,11,0.398
5,2023,4,3,12,0.297
5,2023,4,3,13,0.369
5,2023,4,3,14,0.381
5,2023,4,3,15,0.375
5,2023,4,3,16,0.369
5,2023,4,3,17,0.355
5,2023,4,3,18,0.325
5,2023,4,3,19,0.348
5,2023,4,3,20,0.367
5,2023,4,3,21,0.444
5,2023,4,3,22,0.455
5,2023,4,3,23,0.448
5,2023,4,3,24,0.402
5,2023,4,4,1,0.493
5,2023,4,4,2,0.424
5,2023,4,4,3,0.387
5,2023,4,4,4,0.299
5,2023,4,4,5,0.332
5,2023,4,4,6,0.352
5,2023,4,4,7,0.301
5,2023,4,4,8,0.345
5,2023,4,4,9,0.321
5,2023,4,4,10,0.331
5,2023,4,4,11,0.445
5,2023,4,4,12,0.385
5,2023,4,4,13,0.366
5,2023,4,4,14,0.346
5,2023,4,4,15,0.328
5,2023,4,4,16,0.383
5,2023,4,4,17,0.318
5,2023,4,4,18,0.32
5,2023,4,4,19,0.331
5,2023,4,4,20,0.387
5,2023,4,4,21,0.678
5,2023,4,4,22,0.449
5,2023,4,4,23,0.47
5,2023,4,4,24,0.556
5,2023,4,5,1,0.33
5,2023,4,5,2,0.338
5,2023,4,5,3,0.355
5,2023,4,5,4,0.281
5,2023,4,5,5,0.327
5,2023,4,5,6,0.304
5,2023,4,5,7,0.277
5,2023,4,5,8,0.348
5,2023,4,5,9,0.321
5,2023,4,5,10,0.342
5,2023,4,5,11,0.294
5,2023,4,5,12,0.272
5,2023,4,5,13,0.38
5,2023,4,5,14,0.331
5,2023,4,5,15,0.298
5,2023,4,5,16,0.347
5,2023,4,5,17,0.302
5,2023,4,5,18,0.324
5,2023,4,5,19,0.392
5,2023,4,5,20,0.368
5,2023,4,5,21,0.38
5,2023,4,5,22,0.403
5,2023,4,5,23,0.465
5,2023,4,5,24,0.784
5,2023,4,6,1,0.35
5,2023,4,6,2,0.359
5,2023,4,6,3,0.297
5,2023,4,6,4,0.302
5,2023,4,6,5,0.33
5,2023,4,6,6,0.295
5,2023,4,6,7,0.313
5,2023,4,6,8,0.36
5,2023,4,6,9,0.289
5,2023,4,6,10,0.339
5,2023,4,6,11,0.317
5,2023,4,6,12,1.824
5,2023,4,6,13,1.165
5,2023,4,6,14,0.582
5,2023,4,6,15,0.371
5,2023,4,6,16,0.404
5,2023,4,6,17,1.448
5,2023,4,6,18,1.726
5,2023,4,6,19,0.969
5,2023,4,6,20,0.745
5,2023,4,6,21,0.506
5,2023,4,6,22,0.419
5,2023,4,6,23,0.489
5,2023,4,6,24,0.88
5,2023,4,7,1,0.562
5,2023,4,7,2,0.384
5,2023,4,7,3,0.319
5,2023,4,7,4,0.312
5,2023,4,7,5,0.328
5,2023,4,7,6,0.307
5,2023,4,7,7,0.319
5,2023,4,7,8,0.333
5,2023,4,7,9,0.344
5,2023,4,7,10,0.391
5,2023,4,7,11,0.621
5,2023,4,7,12,0.4
5,2023,4,7,13,0.543
5,2023,4,7,14,0.362
5,2023,4,7,15,0.405
5,2023,4,7,16,0.377
5,2023,4,7,17,0.682
5,2023,4,7,18,0.394
5,2023,4,7,19,1.479
5,2023,4,7,20,0.767
5,2023,4,7,21,0.713
5,2023,4,7,22,0.645
5,2023,4,7,23,0.44
5,2023,4,7,24,0.441
5,2023,4,8,1,1.035
5,2023,4,8,2,0.698
5,2023,4,8,3,0.33
5,2023,4,8,4,0.322
5,2023,4,8,5,0.373
5,2023,4,8,6,0.319
5,2023,4,8,7,0.315
5,2023,4,8,8,0.348
5,2023,4,8,9,0.329
5,2023,4,8,10,0.332
5,2023,4,8,11,0.692
5,2023,4,8,12,0.339
5,2023,4,8,13,0.345
5,2023,4,8,14,0.376
5,2023,4,8,15,0.346
5,2023,4,8,16,0.398
5,2023,4,8,17,0.386
5,2023,4,8,18,0.344
5,2023,4,8,19,0.66
5,2023,4,8,20,0.917
5,2023,4,8,21,0.72
5,2023,4,8,22,0.422
5,2023,4,8,23,0.814
5,2023,4,8,24,0.852
5,2023,4,9,1,0.517
5,2023,4,9,2,0.356
5,2023,4,9,3,0.396
5,2023,4,9,4,0.329
5,2023,4,9,5,0.315
5,2023,4,9,6,0.311
5,2023,4,9,7,0.338
5,2023,4,9,8,0.435
5,2023,4,9,9,0.341
5,2023,4,9,10,0.321
5,2023,4,9,11,0.375
5,2023,4,9,12,0.361
5,2023,4,9,13,0.366
5,2023,4,9,14,0.62
5,2023,4,9,15,0.426
5,2023,4,9,16,0.331
5,2023,4,9,17,0.312
5,2023,4,9,18,0.371
5,2023,4,9,19,0.413
5,2023,4,9,20,0.731
5,2023,4,9,21,0.645
5,2023,4,9,22,0.497
5,2023,4,9,23,0.912
5,2023,4,9,24,0.903
5,2023,4,10,1,0.488
5,2023,4,10,2,0.326
5,2023,4,10,3,0.369
5,2023,4,10,4,0.319
5,2023,4,10,5,0.339
5,2023,4,10,6,0.41
5,2023,4,10,7,0.305
5,2023,4,10,8,0.326
5,2023,4,10,9,0.316
5,2023,4,10,10,0.312
5,2023,4,10,11,0.388
5,2023,4,10,12,0.34
5,2023,4,10,13,0.354
5,2023,4,10,14,0.38
5,2023,4,10,15,0.32
5,2023,4,10,16,0.354
5,2023,4,10,17,0.381
5,2023,4,10,18,0.3
5,2023,4,10,19,0.364
5,2023,4,10,20,0.32
5,2023,4,10,21,0.894
5,2023,4,10,22,0.57
5,2023,4,10,23,0.546
5,2023,4,10,24,0.467
5,2023,4,11,1,0.336
5,2023,4,11,2,0.328
5,2023,4,11,3,0.381
5,2023,4,11,4,0.318
5,2023,4,11,5,0.324
5,2023,4,11,6,0.372
5,2023,4,11,7,0.323
5,2023,4,11,8,0.426
5,2023,4,11,9,0.36
5,2023,4,11,10,0.323
5,2023,4,11,11,0.469
5,2023,4,11,12,0.334
5,2023,4,11,13,0.365
5,2023,4,11,14,0.391
5,2023,4,11,15,0.404
5,2023,4,11,16,0.362
5,2023,4,11,17,0.396
5,2023,4,11,18,0.368
5,2023,4,11,19,0.367
5,2023,4,11,20,0.371
5,2023,4,11,21,0.409
5,2023,4,11,22,0.47
5,2023,4,11,23,0.582
5,2023,4,11,24,0.543
5,2023,4,12,1,0.361
5,2023,4,12,2,0.305
5,2023,4,12,3,0.318
5,2023,4,12,4,0.335
5,2023,4,12,5,0.384
5,2023,4,12,6,0.318
5,2023,4,12,7,0.36
5,2023,4,12,8,0.675
5,2023,4,12,9,0.322
5,2023,4,12,10,0.354
5,2023,4,12,11,0.334
5,2023,4,12,12,0.331
5,2023,4,12,13,0.368
5,2023,4,12,14,0.363
5,2023,4,12,15,0.37
5,2023,4,12,16,0.372
5,2023,4,12,17,0.323
5,2023,4,12,18,0.381
5,2023,4,12,19,0.341
5,2023,4,12,20,0.355
5,2023,4,12,21,0.797
5,2023,4,12,22,0.437
5,2023,4,12,23,0.533
5,2023,4,12,24,0.474
5,2023,4,13,1,0.877
5,2023,4,13,2,0.303
5,2023,4,13,3,0.312
5,2023,4,13,4,0.328
5,2023,4,13,5,0.311
5,2023,4,13,6,0.307
5,2023,4,13,7,0.295
5,2023,4,13,8,0.384
5,2023,4,13,9,0.31
5,2023,4,13,10,0.326
5,2023,4,13,11,0.624
5,2023,4,13,12,0.304
5,2023,4,13,13,0.388
5,2023,4,13,14,0.326
5,2023,4,13,15,0.328
5,2023,4,13,16,0.364
5,2023,4,13,17,0.322
5,2023,4,13,18,0.3
5,2023,4,13,19,0.402
5,2023,4,13,20,0.344
5,2023,4,13,21,0.42
5,2023,4,13,22,0.487
5,2023,4,13,23,0.443
5,2023,4,13,24,0.557
5,2023,4,14,1,0.304
5,2023,4,14,2,0.304
5,2023,4,14,3,0.369
5,2023,4,14,4,0.309
5,2023,4,14,5,0.33
5,2023,4,14,6,0.35
5,2023,4,14,7,0.302
5,2023,4,14,8,0.374
5,2023,4,14,9,0.38
5,2023,4,14,10,0.325
5,2023,4,14,11,0.391
5,2023,4,14,12,0.293
5,2023,4,14,13,0.33
5,2023,4,14,14,0.416
5,2023,4,14,15,0.311
5,2023,4,14,16,0.34
5,2023,4,14,17,0.367
5,2023,4,14,18,0.29
5,2023,4,14,19,0.333
5,2023,4,14,20,0.345
5,2023,4,14,21,0.422
5,2023,4,14,22,0.561
5,2023,4,14,23,0.501
5,2023,4,14,24,0.431
5,2023,4,15,1,0.445
5,2023,4,15,2,0.505
5,2023,4,15,3,0.371
5,2023,4,15,4,0.356
5,2023,4,15,5,0.309
5,2023,4,15,6,0.37
5,2023,4,15,7,0.311
5,2023,4,15,8,0.651
5,2023,4,15,9,0.366
5,2023,4,15,10,0.362
5,2023,4,15,11,0.675
5,2023,4,15,12,0.422
5,2023,4,15,13,0.586
5,2023,4,15,14,0.451
5,2023,4,15,15,0.364
5,2023,4,15,16,0.529
5,2023,4,15,17,0.469
5,2023,4,15,18,0.33
5,2023,4,15,19,0.542
5,2023,4,15,20,0.429
5,2023,4,15,21,0.398
5,2023,4,15,22,0.503
5,2023,4,15,23,0.426
5,2023,4,15,24,0.39
5,2023,4,16,1,0.44
5,2023,4,16,2,0.536
5,2023,4,16,3,0.382
5,2023,4,16,4,0.319
5,2023,4,16,5,0.304
5,2023,4,16,6,0.336
5,2023,4,16,7,0.322
5,2023,4,16,8,0.31
5,2023,4,16,9,0.38
5,2023,4,16,10,0.546
5,2023,4,16,11,0.387
5,2023,4,16,12,0.355
5,2023,4,16,13,0.765
5,2023,4,16,14,0.797
5,2023,4,16,15,0.43
5,2023,4,16,16,0.304
5,2023,4,16,17,0.533
5,2023,4,16,18,1.141
5,2023,4,16,19,0.45
5,2023,4,16,20,0.778
5,2023,4,16,21,0.758
5,2023,4,16,22,0.423
5,2023,4,16,23,0.626
5,2023,4,16,24,0.348
5,2023,4,17,1,0.358
5,2023,4,17,2,0.325
5,2023,4,17,3,0.307
5,2023,4,17,4,0.36
5,2023,4,17,5,0.328
5,2023,4,17,6,0.334
5,2023,4,17,7,0.365
5,2023,4,17,8,0.36
5,2023,4,17,9,0.349
5,2023,4,17,10,0.34
5,2023,4,17,11,0.316
5,2023,4,17,12,0.294
5,2023,4,17,13,0.332
5,2023,4,17,14,0.376
5,2023,4,17,15,0.349
5,2023,4,17,16,0.357
5,2023,4,17,17,0.336
5,2023,4,17,18,0.339
5,2023,4,17,19,0.404
5,2023,4,17,20,0.349
5,2023,4,17,21,0.325
5,2023,4,17,22,0.438
5,2023,4,17,23,0.394
5,2023,4,17,24,0.533
5,2023,4,18,1,0.374
5,2023,4,18,2,0.353
5,2023,4,18,3,0.318
5,2023,4,18,4,0.387
5,2023,4,18,5,0.341
5,2023,4,18,6,0.326
5,2023,4,18,7,0.327
5,2023,4,18,8,0.328
5,2023,4,18,9,0.3
5,2023,4,18,10,0.438
5,2023,4,18,11,0.331
5,2023,4,18,12,0.318
5,2023,4,18,13,0.389
5,2023,4,18,14,0.33
5,2023,4,18,15,0.38
5,2023,4,18,16,0.391
5,2023,4,18,17,0.297
5,2023,4,18,18,0.308
5,2023,4,18,19,0.384
5,2023,4,18,20,0.4
5,2023,4,18,21,0.322
5,2023,4,18,22,0.431
5,2023,4,18,23,0.453
5,2023,4,18,24,0.612
5,2023,4,19,1,0.421
5,2023,4,19,2,0.287
5,2023,4,19,3,0.307
5,2023,4,19,4,0.353
5,2023,4,19,5,0.382
5,2023,4,19,6,0.35
5,2023,4,19,7,0.36
5,2023,4,19,8,0.331
5,2023,4,19,9,0.311
5,2023,4,19,10,0.335
5,2023,4,19,11,0.313
5,2023,4,19,12,0.353
5,2023,4,19,13,0.373
5,2023,4,19,14,0.333
5,2023,4,19,15,0.371
5,2023,4,19,16,0.401
5,2023,4,19,17,0.386
5,2023,4,19,18,0.274
5,2023,4,19,19,0.375
5,2023,4,19,20,0.317
5,2023,4,19,21,0.361
5,2023,4,19,22,0.454
5,2023,4,19,23,0.423
5,2023,4,19,24,0.565
5,2023,4,20,1,0.486
5,2023,4,20,2,0.356
5,2023,4,20,3,0.334
5,2023,4,20,4,0.351
5,2023,4,20,5,0.295
5,2023,4,20,6,0.352
5,2023,4,20,7,0.378
5,2023,4,20,8,0.369
5,2023,4,20,9,0.34
5,2023,4,20,10,0.388
5,2023,4,20,11,0.333
5,2023,4,20,12,0.306
5,2023,4,20,13,0.424
5,2023,4,20,14,0.335
5,2023,4,20,15,0.376
5,2023,4,20,16,0.427
5,2023,4,20,17,0.338
5,2023,4,20,18,0.353
5,2023,4,20,19,0.363
5,2023,4,20,20,0.326
5,2023,4,20,21,0.703
5,2023,4,20,22,0.413
5,2023,4,20,23,0.493
5,2023,4,20,24,0.371
5,2023,4,21,1,0.378
5,2023,4,21,2,0.295
5,2023,4,21,3,0.307
5,2023,4,21,4,0.438
5,2023,4,21,5,0.333
5,2023,4,21,6,0.353
5,2023,4,21,7,0.33
5,2023,4,21,8,0.351
5,2023,4,21,9,0.28
5,2023,4,21,10,0.411
5,2023,4,21,11,0.402
5,2023,4,21,12,0.35
5,2023,4,21,13,0.412
5,2023,4,21,14,0.507
5,2023,4,21,15,0.373
5,2023,4,21,16,0.378
5,2023,4,21,17,0.388
5,2023,4,21,18,0.369
5,2023,4,21,19,0.452
5,2023,4,21,20,0.456
5,2023,4,21,21,0.429
5,2023,4,21,22,0.454
5,2023,4,21,23,0.5
5,2023,4,21,24,0.567
5,2023,4,22,1,0.377
5,2023,4,22,2,0.521
5,2023,4,22,3,0.368
5,2023,4,22,4,0.294
5,2023,4,22,5,0.345
5,2023,4,22,6,0.349
5,2023,4,22,7,0.317
5,2023,4,22,8,0.323
5,2023,4,22,9,0.381
5,2023,4,22,10,0.45
5,2023,4,22,11,0.617
5,2023,4,22,12,1.081
5,2023,4,22,13,0.546
5,2023,4,22,14,0.481
5,2023,4,22,15,0.46
5,2023,4,22,16,0.296
5,2023,4,22,17,0.332
5,2023,4,22,18,0.624
5,2023,4,22,19,0.496
5,2023,4,22,20,0.523
5,2023,4,22,21,0.606
5,2023,4,22,22,0.533
5,2023,4,22,23,0.584
5,2023,4,22,24,0.731
5,2023,4,23,1,0.482
5,2023,4,23,2,0.368
5,2023,4,23,3,0.403
5,2023,4,23,4,0.33
5,2023,4,23,5,0.368
5,2023,4,23,6,0.403
5,2023,4,23,7,0.358
5,2023,4,23,8,0.341
5,2023,4,23,9,0.359
5,2023,4,23,10,0.341
5,2023,4,23,11,0.485
5,2023,4,23,12,0.405
5,2023,4,23,13,0.334
5,2023,4,23,14,0.414
5,2023,4,23,15,0.451
5,2023,4,23,16,0.836
5,2023,4,23,17,0.728
5,2023,4,23,18,0.98
5,2023,4,23,19,0.775
5,2023,4,23,20,0.896
5,2023,4,23,21,0.715
5,2023,4,23,22,0.468
5,2023,4,23,23,0.584
5,2023,4,23,24,0.35
5,2023,4,24,1,0.292
5,2023,4,24,2,0.353
5,2023,4,24,3,0.353
5,2023,4,24,4,0.343
5,2023,4,24,5,0.384
5,2023,4,24,6,0.356
5,2023,4,24,7,0.311
5,2023,4,24,8,0.332
5,2023,4,24,9,0.335
5,2023,4,24,10,0.415
5,2023,4,24,11,0.354
5,2023,4,24,12,0.365
5,2023,4,24,13,0.311
5,2023,4,24,14,0.382
5,2023,4,24,15,0.471
5,2023,4,24,16,0.355
5,2023,4,24,17,0.351
5,2023,4,24,18,0.343
5,2023,4,24,19,0.776
5,2023,4,24,20,0.639
5,2023,4,24,21,0.442
5,2023,4,24,22,0.412
5,2023,4,24,23,0.519
5,2023,4,24,24,0.467
5,2023,4,25,1,0.446
5,2023,4,25,2,0.339
5,2023,4,25,3,0.342
5,2023,4,25,4,0.332
5,2023,4,25,5,0.346
5,2023,4,25,6,0.337
5,2023,4,25,7,0.311
5,2023,4,25,8,0.39
5,2023,4,25,9,0.336
5,2023,4,25,10,0.45
5,2023,4,25,11,0.32
5,2023,4,25,12,0.336
5,2023,4,25,13,0.319
5,2023,4,25,14,0.418
5,2023,4,25,15,0.389
5,2023,4,25,16,0.337
5,2023,4,25,17,0.349
5,2023,4,25,18,0.288
5,2023,4,25,19,0.338
5,2023,4,25,20,0.45
5,2023,4,25,21,0.413
5,2023,4,25,22,0.452
5,2023,4,25,23,0.448
5,2023,4,25,24,0.398
5,2023,4,26,1,0.533
5,2023,4,26,2,0.362
5,2023,4,26,3,0.339
5,2023,4,26,4,0.321
5,2023,4,26,5,0.325
5,2023,4,26,6,0.368
5,2023,4,26,7,0.339
5,2023,4,26,8,0.361
5,2023,4,26,9,0.341
5,2023,4,26,10,0.321
5,2023,4,26,11,0.491
5,2023,4,26,12,0.627
5,2023,4,26,13,0.327
5,2023,4,26,14,0.357
5,2023,4,26,15,0.385
5,2023,4,26,16,0.326
5,2023,4,26,17,0.399
5,2023,4,26,18,0.362
5,2023,4,26,19,0.294
5,2023,4,26,20,0.35
5,2023,4,26,21,0.478
5,2023,4,26,22,0.71
5,2023,4,26,23,0.482
5,2023,4,26,24,0.394
5,2023,4,27,1,0.38
5,2023,4,27,2,0.335
5,2023,4,27,3,0.379
5,2023,4,27,4,0.301
5,2023,4,27,5,0.333
5,2023,4,27,6,0.357
5,2023,4,27,7,0.322
5,2023,4,27,8,0.392
5,2023,4,27,9,0.406
5,2023,4,27,10,0.345
5,2023,4,27,11,0.329
5,2023,4,27,12,0.39
5,2023,4,27,13,0.35
5,2023,4,27,14,0.373
5,2023,4,27,15,0.379
5,2023,4,27,16,0.33
5,2023,4,27,17,0.383
5,2023,4,27,18,0.382
5,2023,4,27,19,0.359
5,2023,4,27,20,0.338
5,2023,4,27,21,0.407
5,2023,4,27,22,0.801
5,2023,4,27,23,0.441
5,2023,4,27,24,0.353
5,2023,4,28,1,0.412
5,2023,4,28,2,0.336
5,2023,4,28,3,0.335
5,2023,4,28,4,0.387
5,2023,4,28,5,0.325
5,2023,4,28,6,0.42
5,2023,4,28,7,0.369
5,2023,4,28,8,0.346
5,2023,4,28,9,0.341
5,2023,4,28,10,0.377
5,2023,4,28,11,0.379
5,2023,4,28,12,0.322
5,2023,4,28,13,0.373
5,2023,4,28,14,0.405
5,2023,4,28,15,0.389
5,2023,4,28,16,0.412
5,2023,4,28,17,0.402
5,2023,4,28,18,0.361
5,2023,4,28,19,0.364
5,2023,4,28,20,0.438
5,2023,4,28,21,0.344
5,2023,4,28,22,0.359
5,2023,4,28,23,0.484
5,2023,4,28,24,0.599
5,2023,4,29,1,0.451
5,2023,4,29,2,0.392
5,2023,4,29,3,0.362
5,2023,4,29,4,0.344
5,2023,4,29,5,0.391
5,2023,4,29,6,0.402
5,2023,4,29,7,0.333
5,2023,4,29,8,0.728
5,2023,4,29,9,0.537
5,2023,4,29,10,0.618
5,2023,4,29,11,0.374
5,2023,4,29,12,0.41
5,2023,4,29,13,0.441
5,2023,4,29,14,0.451
5,2023,4,29,15,0.426
5,2023,4,29,16,0.413
5,2023,4,29,17,0.4
5,2023,4,29,18,0.406
5,2023,4,29,19,0.539
5,2023,4,29,20,0.402
5,2023,4,29,21,0.495
5,2023,4,29,22,0.669
5,2023,4,29,23,0.766
5,2023,4,29,24,0.4
5,2023,4,30,1,0.385
5,2023,4,30,2,0.353
5,2023,4,30,3,0.329
5,2023,4,30,4,0.372
5,2023,4,30,5,0.368
5,2023,4,30,6,0.4
5,2023,4,30,7,0.461
5,2023,4,30,8,0.334
5,2023,4,30,9,0.333
5,2023,4,30,10,0.383
5,2023,4,30,11,0.445
5,2023,4,30,12,0.363
5,2023,4,30,13,0.364
5,2023,4,30,14,0.409
5,2023,4,30,15,0.362
5,2023,4,30,16,0.493
5,2023,4,30,17,0.551
5,2023,4,30,18,0.343
5,2023,4,30,19,0.398
5,2023,4,30,20,1.104
5,2023,4,30,21,0.755
5,2023,4,30,22,0.402
5,2023,4,30,23,0.442
5,2023,4,30,24,0.402
